ID;Q1;Q2;Q3;Q4;Q5;Q6;Q7;Q8;Q9;Q10;Q11;Q12;Q13;Q14;Q15;Q16;Q17;Q18;Q19;Q20;Q21;Q22;Q23;Q24;Q25;Q26
10396479928;4;4;3;4;4;5;3;4;4;4;5;3;4;3;3;5;5;3;5;5;3;2;2;5;5;5
10396471128;4;3;3;5;4;5;4;4;4;4;4;5;4;3;3;4;4;4;4;4;4;4;4;4;5;4
10396468224;4;4;5;5;3;5;4;2;2;4;3;3;4;4;5;5;5;5;4;4;4;4;3;3;5;4
10396459578;3;3;3;4;3;3;3;3;3;3;3;4;3;2;3;2;2;2;3;2;2;2;2;2;2;3
10396455683;4;3;4;1;3;3;1;4;4;2;3;5;5;5;5;2;2;2;2;3;2;3;5;5;5;1
10396454940;2;2;3;2;1;1;1;1;1;1;5;1;1;1;5;5;3;3;3;3;2;3;3;3;3;1
10396452175;2;1;5;2;2;NA;2;2;2;3;2;2;2;2;5;2;3;3;2;2;5;2;2;2;2;2
10396450546;5;4;4;5;4;3;4;5;5;4;5;5;4;4;5;5;5;5;5;5;5;5;5;5;5;5
10396448020;4;3;3;3;4;4;5;5;5;4;5;4;4;4;5;NA;5;5;5;3;3;3;4;4;4;5
10396447145;4;3;2;4;3;4;4;3;4;3;5;3;4;3;4;3;5;3;5;5;2;3;5;3;5;5
10396446991;4;4;5;4;3;4;3;3;3;3;3;4;4;3;3;4;4;4;4;3;3;3;5;4;4;4
10396446796;4;4;5;4;NA;4;3;2;4;4;4;3;3;3;5;5;4;4;4;4;3;4;5;4;4;4
10396440601;3;3;5;5;2;3;4;4;4;4;4;3;3;3;5;3;4;4;3;2;2;3;4;3;4;4
10396440531;5;4;4;5;3;4;4;5;5;5;4;5;5;5;5;4;4;3;4;4;3;5;5;5;5;4
10396438859;3;5;5;5;3;5;3;3;3;5;5;3;2;2;5;5;5;4;4;3;4;3;3;3;4;4
10396431378;3;2;4;2;3;4;4;1;3;3;3;4;4;3;4;2;2;2;3;3;2;3;4;2;2;4
10396429422;4;3;5;5;4;4;4;3;3;3;4;4;4;4;4;4;4;3;4;3;2;4;4;3;4;5
10396425178;4;4;4;3;2;4;4;3;4;2;4;3;4;3;4;5;3;3;3;2;2;4;4;4;4;5
10396422211;4;4;2;4;3;4;3;3;3;4;4;2;4;3;4;4;4;4;4;4;2;4;4;2;4;4
10396419167;4;2;4;3;2;4;3;2;2;3;4;3;4;4;5;3;2;2;3;3;2;3;5;5;5;3
10396416833;3;2;2;2;3;4;2;1;3;3;3;2;2;2;4;2;3;3;2;2;3;2;4;2;2;4
10396416782;3;4;4;5;3;3;3;2;4;3;3;3;4;3;4;4;4;4;4;3;3;3;2;4;4;4
10396410344;4;4;5;1;3;4;3;5;4;2;3;4;4;3;5;3;2;2;2;4;2;3;3;5;5;3
10396404071;4;3;5;4;3;5;3;4;4;2;3;3;5;4;5;3;3;4;3;3;2;3;4;5;5;4
10396403682;4;5;5;5;4;4;4;3;4;4;5;3;4;3;4;4;4;4;5;4;4;4;4;3;4;4
10396402212;5;5;4;5;4;5;4;4;5;5;4;5;4;4;5;5;5;5;5;4;3;4;5;4;5;5
10396401896;5;4;4;4;4;5;4;4;4;4;4;3;4;4;5;4;4;4;4;4;4;4;4;4;4;5
10396399277;4;4;4;5;4;4;4;3;3;3;3;3;4;4;4;4;4;4;4;3;2;4;4;2;4;4
10396399086;4;5;5;5;3;4;2;2;5;4;3;5;5;3;5;5;5;5;4;4;3;4;5;5;5;4
10396397019;5;5;5;5;5;5;4;4;4;4;3;3;5;5;5;3;5;5;4;5;4;4;5;5;5;4
10396390488;4;4;5;5;4;4;4;3;4;4;4;4;4;4;5;2;4;4;4;4;4;4;5;4;4;1
10396389335;3;4;2;3;2;4;3;2;4;2;3;2;4;4;3;2;2;2;3;2;3;3;5;3;2;4
10396389247;3;3;5;4;2;2;3;2;4;3;5;3;4;2;4;4;3;3;3;3;5;2;4;3;4;4
10396387596;4;4;5;5;4;4;3;2;3;5;4;4;4;4;5;4;4;3;3;4;3;3;5;4;5;4
10396386652;4;4;3;3;4;4;3;3;1;3;5;3;4;3;4;4;3;3;4;5;5;5;5;4;4;5
10396384760;2;3;3;3;3;3;3;3;3;3;3;1;3;2;3;3;2;2;2;3;2;2;3;3;3;4
10396379959;2;2;3;3;3;3;2;2;4;3;4;3;3;2;4;2;3;3;2;4;3;3;4;4;3;2
10396374260;2;2;3;NA;3;4;3;2;3;2;2;5;3;4;4;2;2;2;2;2;2;4;4;4;4;4
10396372955;4;4;4;4;3;4;4;2;4;4;3;4;4;3;4;3;4;4;4;4;3;3;4;3;4;4
10396369843;4;4;4;4;4;4;3;3;4;4;3;3;4;4;4;2;4;3;4;4;4;4;4;3;2;4
10396362628;3;3;4;3;2;3;4;4;3;2;3;2;4;3;4;2;3;3;3;3;2;4;3;4;3;4
10396358438;3;2;3;2;1;1;2;1;3;3;1;2;2;1;4;2;2;2;2;2;5;3;2;4;4;4
10396356172;2;2;3;4;3;4;3;3;2;3;2;2;4;3;3;3;3;4;3;4;3;3;2;3;2;3
10396354655;4;3;5;5;3;4;3;4;5;4;4;4;3;5;5;5;5;5;5;5;3;3;5;5;5;4
10396346058;4;4;4;4;4;4;3;3;3;3;4;3;4;4;4;3;2;2;3;5;5;5;4;5;5;4
10396343908;3;1;3;3;3;4;2;2;2;3;3;2;3;3;4;3;3;3;2;3;3;2;5;5;2;4
10396343890;5;5;5;4;4;4;4;4;4;4;5;4;5;4;4;3;4;4;4;5;5;4;5;4;4;4
10396342415;3;3;2;2;3;3;3;3;3;3;3;3;3;3;3;2;3;3;3;3;3;3;3;3;3;3
10396341721;4;4;4;4;3;4;4;3;3;4;4;3;4;3;4;3;4;4;3;4;4;2;2;2;2;4
10396337790;5;4;4;4;4;4;5;4;4;4;4;3;4;4;4;5;4;4;5;4;3;4;5;4;4;5
10396335603;4;2;5;5;4;4;3;3;4;3;2;3;4;4;4;4;2;2;2;3;2;2;4;3;4;4
10396334799;4;3;4;5;3;4;4;3;3;4;5;3;4;3;5;3;4;5;3;4;4;4;2;4;5;2
10396333873;3;3;3;4;2;3;3;1;1;3;3;2;3;2;4;3;3;3;2;2;3;2;2;5;2;3
10396333686;3;4;2;2;2;3;3;4;4;4;3;2;3;2;4;2;3;5;5;5;2;3;5;4;4;4
10396333279;2;2;3;5;2;2;2;2;3;2;3;3;3;2;4;2;2;2;2;2;2;2;4;4;3;4
10396331272;4;5;4;4;4;4;4;3;4;4;4;3;4;4;5;3;4;4;4;4;2;4;4;3;5;4
10396330948;3;2;5;5;2;4;4;2;3;3;2;3;5;3;4;2;3;3;4;4;2;4;4;4;4;3
10396326992;3;3;3;3;2;4;3;2;3;3;4;2;3;3;4;2;3;2;4;3;2;3;4;3;4;3
10396324384;2;3;5;4;3;4;3;2;3;4;3;2;4;4;4;3;2;2;2;2;2;2;5;5;3;5
10396323715;4;3;5;4;3;4;4;3;3;4;4;3;4;3;4;3;4;4;4;4;3;4;4;3;4;4
10396323004;5;5;5;5;4;4;4;3;4;5;5;4;4;4;5;3;5;4;4;4;4;4;5;4;4;4
10396322005;5;4;5;4;5;5;4;3;4;5;5;5;5;4;5;5;5;4;4;4;4;4;5;4;5;4
10396321508;4;3;3;4;3;3;4;3;3;3;5;5;5;4;5;4;3;3;3;4;2;3;3;3;4;4
10396321440;4;3;5;4;3;5;3;3;3;3;3;4;4;4;5;4;3;4;4;5;3;4;3;4;3;4
10396321149;4;2;4;4;2;3;3;2;4;2;2;3;2;1;2;2;2;2;2;3;2;5;3;4;5;3
10396319536;4;3;4;3;4;4;3;3;2;4;3;5;5;4;4;3;4;4;4;5;3;3;5;3;2;4
10396312241;4;3;4;3;3;4;4;4;3;4;4;2;3;2;4;4;4;4;4;4;4;3;3;3;3;3
10396312212;4;3;4;2;2;3;2;3;4;3;1;3;5;2;3;3;2;2;2;4;2;4;5;5;2;1
10396310948;4;4;5;5;4;4;3;2;4;3;5;3;4;4;5;4;4;4;4;4;4;4;2;2;5;4
10396308889;4;5;5;5;4;3;4;2;3;4;3;4;4;4;4;4;4;4;4;4;2;3;4;5;3;4
10396308864;4;3;5;5;3;4;4;3;4;4;3;3;4;3;4;3;4;4;4;4;3;3;4;4;3;4
10396305880;4;5;3;4;4;4;4;3;3;3;4;4;4;4;5;2;4;4;4;5;3;4;4;3;4;4
10396305420;4;5;5;5;3;4;3;4;4;3;5;3;3;4;5;4;4;4;4;4;4;3;4;4;4;4
10396298525;4;4;5;3;2;4;4;3;4;3;5;2;3;4;4;4;4;5;2;2;5;5;3;3;2;3
10396297563;4;4;4;5;3;3;4;4;3;4;3;5;4;3;5;2;3;3;3;2;3;2;4;5;4;3
10396295777;4;4;5;4;4;5;3;3;3;2;5;3;5;4;5;4;2;2;3;4;4;4;3;4;4;4
10396294757;4;5;5;5;3;4;4;3;3;4;4;3;4;3;5;5;5;5;4;4;5;4;4;4;4;4
10396285880;5;5;5;5;4;4;4;4;4;5;5;5;5;5;5;4;5;5;5;4;5;4;4;4;4;5
10396281505;4;4;4;4;4;4;4;4;4;3;3;4;4;3;5;5;5;5;4;4;4;3;5;5;5;4
10396281128;5;5;4;4;4;5;4;4;4;4;5;5;4;5;5;2;5;5;5;5;3;4;5;5;3;3
10396279386;4;4;4;5;4;5;4;1;3;4;5;3;4;3;5;5;5;5;5;5;4;5;5;2;5;4
10396279356;4;4;5;5;3;5;4;1;1;4;3;2;4;2;5;2;5;5;4;5;5;4;3;5;5;4
10396275951;4;4;4;5;3;4;4;4;3;3;4;2;3;2;4;3;4;4;3;4;2;3;4;4;2;3
10396275928;5;5;5;5;4;5;4;4;5;5;5;5;4;4;5;5;5;5;5;5;5;5;5;5;5;5
10396274047;5;4;5;5;4;5;4;3;4;5;4;4;4;4;5;4;5;5;4;5;4;5;5;5;4;5
10396273840;3;3;2;5;4;5;5;3;2;5;3;3;5;3;5;4;5;5;4;4;4;3;3;4;5;5
10396269605;3;2;3;2;3;2;4;2;3;3;3;3;3;3;4;3;3;2;3;3;3;4;3;2;3;3
10396261141;4;4;5;4;4;5;5;3;4;4;4;4;5;5;5;5;5;5;4;4;4;4;5;4;5;4
10396260399;4;4;4;5;3;5;4;2;2;3;4;5;5;4;4;3;3;3;4;4;4;3;4;4;4;4
10396259100;4;5;4;5;4;5;5;2;5;5;5;4;5;4;4;5;5;5;5;5;5;5;5;5;4;4
10396255575;5;4;4;5;4;5;4;4;4;4;5;5;5;4;5;4;4;4;4;4;3;4;4;4;5;4
10396255273;5;4;4;5;4;5;4;3;4;5;5;5;5;4;5;4;4;4;5;4;3;4;5;5;5;5
10396255241;4;3;4;2;3;5;5;3;3;3;2;3;5;5;4;4;3;4;3;3;3;4;5;5;3;4
10396254222;4;4;4;4;4;5;4;3;5;3;3;4;4;3;5;4;4;4;4;4;4;4;5;5;5;4
10396251646;2;2;5;5;3;3;3;2;4;3;2;3;3;3;5;2;2;2;2;2;2;2;3;4;2;1
10396250251;4;4;5;5;4;5;4;4;4;4;4;4;4;3;5;4;4;4;4;4;4;4;4;4;4;4
10396248594;4;4;4;4;3;3;4;2;3;3;4;3;3;2;4;4;5;5;4;4;2;4;4;4;4;4
10396247490;5;5;4;5;4;5;5;2;5;5;5;5;5;5;5;5;5;4;5;4;5;5;4;4;4;5
10396245914;3;3;4;2;4;4;3;4;4;3;4;3;3;3;5;3;3;4;3;2;3;2;4;4;4;4
10396240282;4;5;4;5;3;5;4;4;5;4;3;5;4;4;4;3;4;3;4;3;4;3;4;4;3;4
10396233929;4;4;2;2;3;4;4;3;3;3;3;5;3;3;4;5;4;4;4;4;4;4;4;4;4;4
10396232246;5;5;5;5;4;4;4;4;5;5;5;4;5;4;5;4;4;3;4;5;2;4;5;3;5;4
10396230071;NA;3;3;2;3;4;2;3;4;2;5;5;4;2;5;2;3;3;3;4;4;4;4;4;4;4
10396228659;4;4;5;5;4;5;4;4;3;5;3;3;4;4;5;3;4;4;4;5;4;5;4;3;4;4
10396228287;4;4;3;4;3;5;4;3;3;2;3;3;4;4;5;4;4;4;4;3;2;3;4;2;3;4
10396227865;5;5;4;2;4;4;4;3;4;4;4;5;5;4;5;4;4;4;4;3;3;4;4;3;4;4
10396226910;1;3;3;5;1;2;2;1;2;2;3;2;4;2;4;2;2;2;2;2;2;2;2;4;2;3
10396223340;3;3;5;5;3;3;4;2;2;4;4;3;4;3;5;4;4;4;4;4;3;5;4;2;3;4
10396219072;5;4;5;5;4;4;3;3;4;5;5;5;5;3;5;3;4;4;4;4;4;4;5;5;5;5
10396217073;3;2;5;5;3;3;3;3;2;3;2;3;2;2;4;3;2;2;2;2;3;2;3;2;3;4
10396213225;3;4;4;5;4;4;4;4;4;5;4;3;5;4;5;5;5;5;5;5;5;5;5;5;5;5
10396209735;4;4;4;5;3;4;4;3;3;4;4;2;3;2;4;4;4;4;4;4;3;4;3;3;3;4
10396208176;4;4;4;4;4;4;3;3;4;4;4;4;4;3;5;4;3;3;4;4;4;4;4;4;4;3
10396206989;3;4;4;5;1;3;4;1;3;3;4;3;3;1;5;4;4;4;NA;2;2;2;4;5;4;4
10396201692;4;4;3;4;3;4;2;3;3;3;3;4;4;3;5;5;4;4;3;2;2;2;2;2;2;2
10396201632;3;3;4;3;4;5;3;5;3;3;4;4;4;3;4;2;2;2;4;3;5;4;4;5;5;4
10396200436;4;4;5;5;2;2;3;3;4;4;3;4;4;4;5;5;4;4;2;2;2;2;4;4;4;3
10396196699;5;5;5;4;4;4;4;4;4;4;4;5;5;4;5;4;4;4;4;4;4;4;4;4;4;5
10396195996;5;4;5;5;4;4;3;2;2;4;3;4;4;3;4;4;2;2;2;3;2;4;4;3;3;1
10396193780;3;3;3;3;3;4;4;3;4;3;3;3;4;2;3;3;4;4;4;4;2;2;4;2;3;5
10396192857;4;3;4;5;2;3;4;3;4;3;2;5;4;4;5;4;5;5;3;4;5;5;4;5;5;5
10396191333;5;5;5;5;4;4;4;1;4;4;4;5;4;4;5;3;4;4;5;5;3;4;5;3;5;4
10396188032;4;4;4;4;4;5;4;3;3;4;5;5;4;4;5;4;4;4;4;4;5;4;4;4;4;2
10396187018;1;2;2;2;1;2;3;2;2;2;3;2;3;1;2;2;2;2;2;2;2;2;2;3;2;3
10396185096;4;2;5;5;4;5;5;5;2;5;5;2;4;4;4;4;5;5;4;2;4;4;5;2;5;1
10396185009;4;3;5;5;3;4;3;4;4;4;4;4;4;3;4;2;4;4;3;2;2;3;4;4;4;4
10396184624;4;4;4;5;4;5;4;3;4;4;4;5;4;4;5;4;4;4;4;5;4;4;5;4;5;5
10396180170;5;4;5;5;4;5;4;5;4;5;4;4;5;3;5;4;5;5;5;4;4;4;4;5;5;5
10396179900;4;4;5;3;4;4;4;2;4;4;4;4;4;4;5;4;4;4;4;4;5;4;4;4;4;5
10396179653;4;4;3;5;4;5;4;3;4;4;4;3;4;4;5;4;4;4;4;4;3;4;4;4;3;4
10396179021;4;3;5;4;4;5;4;2;1;4;4;4;4;5;5;2;4;4;4;5;2;5;5;5;5;5
10396177287;2;4;4;4;2;4;5;2;4;3;4;3;2;1;4;2;4;5;2;5;5;5;2;3;5;1
10396176696;2;3;3;4;3;2;4;4;4;3;4;1;5;3;4;4;4;4;2;2;2;2;4;2;2;4
10396175214;4;4;4;5;4;3;4;2;3;4;4;3;3;3;2;4;NA;3;4;3;3;4;3;2;2;4
10396174816;4;3;4;4;3;3;2;3;3;3;4;4;4;2;4;2;2;2;2;2;2;2;2;4;4;4
10396174279;4;4;5;4;3;3;4;3;3;3;4;4;4;4;5;4;4;4;4;4;2;2;4;4;4;4
10396173169;5;5;3;4;4;4;4;1;3;4;3;4;5;5;4;3;4;4;4;4;4;4;3;4;3;4
10396169532;4;4;3;4;4;5;4;3;4;3;4;4;4;4;4;2;3;3;4;4;4;4;5;4;4;4
10396167851;2;2;4;4;2;2;2;3;2;3;3;2;2;2;2;2;2;2;2;3;2;5;2;4;2;3
10396167315;4;4;5;4;4;5;4;3;4;5;5;5;5;4;5;5;4;4;4;4;5;5;5;5;5;4
10396164000;4;4;5;5;3;5;4;2;4;4;4;3;4;3;4;2;4;4;4;4;2;4;4;4;4;4
10396163456;4;3;5;NA;3;3;2;2;2;2;3;3;4;2;4;4;3;4;3;2;5;2;2;3;4;2
10396162828;4;4;5;5;4;3;3;4;4;4;4;5;5;5;5;4;4;4;4;4;4;5;5;5;4;4
10396162455;4;4;4;5;4;2;3;3;4;3;4;5;4;4;5;2;2;4;3;4;5;3;4;4;4;4
10396160086;5;5;3;4;NA;4;5;5;1;5;5;5;5;3;4;5;5;5;5;5;5;3;2;5;5;5
10396156924;5;5;5;5;4;5;4;3;4;4;5;5;5;4;5;5;5;5;5;5;4;4;5;5;5;5
10396151819;5;5;5;4;4;4;5;3;3;5;4;4;3;4;5;4;5;4;4;4;4;3;3;4;4;5
10396151810;4;3;3;3;2;2;2;1;1;2;1;2;3;2;2;2;5;5;5;5;5;5;3;5;5;1
10396148676;4;5;5;5;4;5;2;2;4;5;5;3;4;4;5;5;5;4;4;4;4;4;4;3;3;5
10396148026;4;2;2;3;4;5;4;1;3;4;1;4;4;4;5;3;2;2;2;3;3;3;5;5;5;2
10396147226;4;4;3;5;4;4;3;3;3;4;3;3;3;3;4;3;4;4;4;3;3;3;NA;3;4;4
10396145298;NA;2;5;5;2;5;3;4;5;4;NA;2;4;1;5;5;3;2;4;4;3;3;5;4;4;3
10396145206;5;4;3;4;3;4;4;2;2;4;5;3;3;4;5;4;5;5;5;4;4;4;5;4;5;5
10396142358;4;4;4;4;3;3;3;1;3;3;3;5;5;3;5;5;4;4;3;3;3;3;2;4;4;5
10396141486;4;4;3;4;3;5;3;4;3;4;4;3;4;3;5;4;5;4;3;4;4;4;4;4;2;3
10396139162;4;4;4;5;4;5;5;4;4;3;5;4;4;4;5;5;5;4;5;5;4;5;5;4;3;4
10396138313;4;4;5;4;4;5;2;3;2;3;1;4;5;4;5;5;4;5;4;4;4;4;4;3;4;4
10396138178;2;1;3;3;2;1;1;1;2;2;2;3;5;4;3;2;2;2;2;2;4;2;3;3;4;2
10396136050;4;3;2;2;3;3;3;3;3;3;3;4;4;2;3;2;2;2;4;3;3;3;4;4;4;4
10396135539;4;5;5;5;4;4;4;3;3;3;4;3;4;5;4;4;4;4;4;3;3;2;2;4;3;4
10396134464;4;2;2;3;3;5;4;3;3;3;2;5;5;4;5;2;3;3;3;2;2;3;5;5;3;4
10396133782;3;2;3;3;4;3;1;1;1;3;4;5;3;4;5;3;2;5;2;2;5;5;3;3;5;3
10396133427;4;3;3;4;4;3;2;3;3;4;3;4;4;4;4;3;3;2;2;4;5;5;5;3;5;4
10396132902;4;3;3;5;4;4;4;2;4;3;2;4;4;4;4;5;4;4;5;3;2;3;4;2;2;5
10396132263;3;4;5;4;3;4;2;2;3;4;4;3;4;4;4;2;4;4;4;3;3;3;4;4;5;4
10396132022;3;3;2;3;2;2;2;4;3;2;2;3;3;2;3;2;2;2;2;2;2;2;4;3;4;3
10396131623;3;4;4;4;3;3;2;2;3;2;3;3;4;3;5;4;2;3;2;4;2;2;4;4;3;3
10396131404;5;5;5;4;4;5;4;4;4;3;5;3;3;2;5;2;2;5;5;4;4;4;5;5;5;2
10396130890;4;4;4;5;3;4;3;3;4;4;4;4;3;4;4;4;4;4;4;4;3;4;4;4;3;4
10396128641;5;5;5;5;5;1;5;5;4;5;5;5;4;4;5;4;5;5;5;5;5;5;4;4;4;4
10396128375;5;4;2;3;3;4;4;3;4;4;3;4;4;3;5;4;4;4;4;3;2;4;4;5;5;4
10396126641;4;4;4;3;3;NA;5;2;2;2;2;2;3;2;4;2;3;3;4;4;3;2;3;2;2;4
10396126461;4;4;5;4;3;4;5;4;5;5;4;4;4;4;5;5;5;5;5;5;4;4;4;4;4;4
10396126289;4;4;5;4;3;3;4;3;4;5;3;3;3;2;5;4;4;4;3;2;2;2;4;3;3;4
10396125407;3;3;4;5;NA;3;3;3;3;3;3;3;4;4;4;2;3;3;3;2;2;2;2;4;4;4
10396124889;2;3;5;3;3;4;4;2;3;3;3;2;4;3;2;5;4;4;3;4;5;3;2;5;5;4
10396124724;4;4;4;4;3;4;5;3;4;3;4;4;5;3;4;4;4;4;4;3;3;2;4;4;4;4
10396121532;4;4;5;5;4;5;4;3;4;5;5;3;4;4;5;5;5;5;5;4;4;4;4;3;4;5
10396121299;5;4;5;5;4;5;4;3;4;5;5;5;5;4;5;5;5;5;5;5;5;5;4;5;5;5
10396119851;4;3;4;5;3;4;4;4;3;3;3;4;4;3;5;2;3;3;3;4;3;4;5;4;4;3
10396117514;5;4;5;4;4;5;5;3;4;5;4;5;5;5;5;5;5;5;4;5;5;5;5;5;5;4
10396113028;2;2;3;4;4;4;4;2;1;3;3;3;4;3;3;4;4;4;4;4;2;4;3;3;5;4
10396107639;4;4;4;4;4;4;4;4;3;4;4;4;4;4;5;4;4;4;4;4;4;4;4;3;4;4
10396106048;2;3;4;4;2;3;4;2;4;4;4;3;4;2;4;2;3;3;3;2;2;2;2;3;3;3
10396105951;4;4;5;5;4;4;4;3;4;4;5;5;4;4;5;4;4;4;5;4;4;4;4;4;4;5
10396105108;4;4;5;5;4;4;4;3;4;4;4;4;4;4;5;4;5;5;5;4;4;4;4;4;4;4
10396104876;4;4;5;2;4;4;4;4;3;4;4;4;3;3;4;4;4;4;4;3;3;3;3;4;3;4
10396104322;4;4;5;5;4;4;4;4;3;4;5;5;4;4;4;4;4;4;4;4;3;4;5;4;5;4
10396102475;4;5;5;4;4;5;4;1;3;5;4;5;5;3;3;4;5;5;5;5;5;5;4;4;3;4
10396102187;3;3;4;4;2;1;3;3;3;3;5;5;3;2;5;2;4;4;3;3;4;3;3;4;2;4
10396100669;3;4;4;2;3;2;3;2;4;3;4;3;3;4;5;3;2;2;2;3;2;2;5;3;4;2
10396099265;4;3;3;5;4;5;4;3;4;4;4;2;3;2;5;4;4;4;4;4;3;4;4;4;3;2
10396098794;5;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;5;5;5;5
10396098280;4;4;4;3;3;3;2;3;4;4;4;3;4;4;5;4;4;3;4;3;2;3;4;4;4;4
10396097700;4;4;5;5;3;4;4;3;4;5;5;5;4;3;5;3;4;4;4;4;4;4;4;4;5;2
10396097364;4;4;4;5;2;3;4;3;4;3;4;1;4;4;5;5;4;4;4;3;4;2;5;5;5;4
10396096495;4;4;5;5;4;4;4;4;4;4;4;4;4;4;4;3;4;4;4;4;4;4;4;4;4;4
10396096186;5;4;5;4;4;4;4;3;4;3;4;5;5;5;5;3;4;3;4;5;4;4;4;5;5;4
10396096010;4;4;4;3;3;4;3;2;4;4;4;3;4;3;4;2;4;4;4;3;3;3;5;4;4;4
10396094436;4;5;5;4;3;5;4;3;5;4;5;3;4;3;5;4;4;5;5;4;5;4;5;4;4;3
10396093765;4;4;5;5;3;5;4;3;4;4;5;4;4;3;5;4;4;4;4;4;4;4;4;4;4;4
10396093501;3;1;2;2;2;5;4;2;3;3;4;2;2;2;4;2;2;2;5;2;3;3;3;2;5;2
10396091570;4;4;5;5;3;5;4;5;4;4;5;3;4;4;5;3;4;4;4;4;4;5;3;4;3;5
10396090284;4;3;3;5;3;5;5;3;2;4;3;3;3;4;4;2;4;3;4;4;3;4;3;2;5;2
10396087437;4;4;4;5;4;3;3;3;4;2;4;5;3;4;5;2;2;2;2;3;2;4;5;4;2;3
10396086300;5;4;5;4;2;4;4;1;4;5;5;2;1;1;5;5;5;5;5;5;4;4;4;2;4;5
10396085987;4;3;5;4;4;4;3;3;4;3;4;4;4;4;5;3;3;3;3;4;4;4;5;5;4;3
10396085971;1;3;4;5;2;2;3;2;1;2;1;2;2;2;4;2;2;2;2;3;3;2;5;3;5;3
10396084844;5;5;5;5;4;4;3;3;4;4;4;3;3;3;5;3;4;4;4;3;4;3;4;3;4;5
10396084760;4;4;5;5;4;3;3;4;4;3;5;3;4;3;4;3;4;4;4;3;4;4;4;4;4;4
10396084178;4;3;4;5;4;5;4;4;4;3;4;4;4;3;4;3;4;4;4;4;4;4;4;4;4;5
10396083984;4;4;4;5;3;5;3;2;4;3;3;3;4;4;2;4;2;3;4;2;2;3;5;5;5;3
10396082969;5;5;4;4;5;4;5;3;4;4;5;5;4;4;5;4;4;4;4;4;3;4;2;5;5;4
10396082437;4;4;5;4;3;4;4;3;3;4;4;3;4;4;5;4;4;4;4;4;4;4;4;4;4;5
10396082223;4;4;5;5;3;3;4;2;4;5;4;3;4;2;4;4;4;3;4;3;4;4;4;4;4;4
10396081437;2;1;5;5;3;2;2;3;3;3;3;3;3;3;4;5;2;3;2;3;5;3;5;5;5;4
10396081392;3;3;2;2;3;2;3;3;2;3;2;3;3;3;4;3;3;3;3;4;2;3;3;4;4;3
10396081135;3;2;5;5;2;3;3;1;3;3;1;2;4;2;2;4;4;4;NA;3;3;4;4;4;2;4
10396080885;4;3;4;5;3;3;3;2;3;3;4;4;4;2;5;4;4;4;4;5;3;5;5;4;5;4
10396080213;3;3;4;3;3;3;3;2;3;3;2;2;3;3;4;3;3;3;3;3;3;3;2;4;4;3
10396079530;4;4;3;3;3;4;4;3;4;4;4;3;4;3;4;4;4;4;4;4;3;4;4;4;4;4
10396079372;4;4;5;1;5;5;3;2;4;5;5;5;5;5;5;2;5;5;5;4;5;5;3;3;3;5
10396079190;4;4;5;4;4;4;4;4;4;4;4;4;4;4;5;2;4;5;4;4;4;4;4;4;5;4
10396078054;5;4;4;4;4;4;4;3;4;4;4;5;5;5;4;4;4;4;4;4;3;4;4;4;4;5
10396078033;4;4;4;5;3;4;4;3;4;3;4;3;4;4;4;4;3;4;4;4;3;4;4;4;4;4
10396078021;4;4;5;5;4;5;4;3;4;4;4;4;5;4;4;5;4;4;5;4;5;4;3;5;3;4
10396077737;3;3;5;4;3;4;3;2;3;3;3;3;3;3;4;4;3;2;3;3;3;3;3;4;4;4
10396077492;3;5;4;1;3;3;3;3;4;3;2;3;4;4;5;4;4;3;3;3;2;3;5;5;5;2
10396074714;4;4;5;5;4;4;4;3;4;5;4;4;4;4;5;3;4;4;4;4;4;5;4;4;4;5
10396074503;4;4;5;5;4;4;4;3;3;5;5;3;4;4;4;5;5;4;4;5;5;4;4;4;5;5
10396074107;3;4;4;4;2;4;3;3;2;4;4;1;3;3;5;2;4;4;4;4;3;3;NA;2;4;4
10396073909;3;5;4;5;2;1;4;4;2;3;5;3;4;2;5;3;4;4;4;2;3;2;2;3;4;2
10396073090;3;3;3;4;3;4;4;3;3;4;4;2;5;3;4;4;4;4;4;3;3;2;3;2;2;3
10396072260;4;4;5;5;4;4;4;4;4;4;5;5;5;4;5;4;4;4;4;4;4;4;4;4;4;5
10396072161;4;4;4;5;3;4;4;4;5;4;4;5;5;4;5;3;4;4;4;4;3;5;4;4;4;3
10396070825;2;1;5;5;4;5;1;3;4;3;3;3;2;2;2;2;2;3;3;2;2;5;5;5;5;4
10396069123;3;4;5;5;2;2;2;1;2;2;3;3;3;3;5;2;3;5;2;5;5;5;5;5;5;3
10396067219;3;3;3;3;3;3;3;3;3;3;3;1;2;2;2;2;2;2;2;2;4;2;4;2;2;4
10396067112;3;3;4;5;3;2;3;3;4;2;3;2;4;3;4;3;3;3;2;3;3;5;2;3;3;1
10396066935;5;5;5;5;3;5;3;4;4;3;3;1;5;4;5;4;3;2;3;4;3;3;4;2;3;4
10396066563;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;4;4;4;4;3;4;4;4;4;4
10396066139;4;3;2;3;3;4;3;3;2;4;4;3;3;4;4;2;3;4;3;3;3;3;4;3;4;3
10396065762;4;4;4;4;NA;3;3;4;4;3;4;4;3;4;5;4;3;3;4;4;4;3;5;2;2;4
